language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
SPANISH	spa	five	493	five	8iNko	five:O	five:O	
MAGAHI	mag	five	493	five	paT	five:O	five:O	
OLD_CHURCH_SLAVONIC	chu	five	493	five	pEti	five:O	five:O	
PORTUGUESE	por	five	493	five	siku	five:O	five:O	
OLD_IRISH	sga	five	493	five	kog	five:O	five:O	
IRISH	gle	five	493	five	kuC	five:O	five:O	
MIDDLE_BRETON		five	493	five	pemp	five:O	five:O	
GERMAN	deu	five	493	five	finf	five:O	five:O	
DANISH_FJOLDE		five	493	five	fem	five:O	five:O	
OSSETIC	oss	five	493	five	fondz	five:O	five:O	
MACEDONIAN	mkd	five	493	five	pet	five:O	five:O	
LATIN	lat	five	493	five	kw~inkw~e	five:O	five:O	
FRENCH	fra	five	493	five	sEk	five:O	five:O	
URDU	urd	five	493	five	panC	five:O	five:O	
POLISH	pol	five	493	five	pyE5tS	five:O	five:O	
FRISIAN	frs	five	493	five	fif	five:O	five:O	
BULGARIAN	bul	five	493	five	pEt	five:O	five:O	
CLASSICAL_ARMENIAN	xcl	five	493	five	hing	five:O	five:O	
ARMENIAN_EASTERN	hye	five	493	five	hiNg	five:O	five:O	
SORBIAN_LOWER	dsb	five	493	five	piS	five:O	five:O	
CATALAN	cat	five	493	five	siNk	five:O	five:O	
SERBO-CROATIAN	srp	five	493	five	pEt	five:O	five:O	
RUSSIAN	rus	five	493	five	py~aty~	five:O	five:O	
OSSETIC_DIGOR	oss	five	493	five	fondz	five:O	five:O	
MIDDLE_CORNISH	cor	five	493	five	pimp	five:O	five:O	
SWEDISH	swe	near	1942	near	nEra	near:B	near:B	
DANISH	dan	near	1942	near	nE"a	near:B	near:B	
GUTNISH_LAU		near	1942	near	nEr	near:B	near:B	
OSSETIC_IRON	oss	near	1942	near	GaStag	near:X	near:X	
BIHARI	mai	near	1942	near	n3ydik	near:A	near:A	
DUTCH	nld	near	1942	near	nabEi	near:B	near:B	
SORBIAN_UPPER	hsb	near	1942	near	blizko	near:G	near:G	
ORIYA	ori	near	1942	near	oduro	near:N	near:N	
SLOVENIAN	slv	near	1942	near	blizu	near:G	near:G	
BELARUSIAN	bel	near	1942	near	bly~izka	near:G	near:G	
ANCIENT_GREEK	grc	near	1942	near	eNgis	near:S	near:S	
GREEK	ell	near	1942	near	konda	near:K	near:K	
OLD_SWEDISH		near	1942	near	nEr	near:B	near:B	
SLOVAK	slk	near	1942	near	blizko	near:G	near:G	
ENGLISH	eng	near	1942	near	ni3	near:B	near:B	
BRETON	bre	near	1942	near	tost	near:F	near:F	
ITALIAN	ita	near	1942	near	vitSino	near:J	near:J	
ELFDALIAN	qov	near	1942	near	nEr	near:B	near:B	
FAROESE	fao	near	1942	near	nEar	near:B	near:B	
UKRAINIAN	ukr	near	1942	near	bLizy~ko	near:G	near:G	
CZECH	ces	near	1942	near	blizko	near:G	near:G	
STAVANGERSK		near	1942	near	nEG	near:B	near:B	
NORWEGIAN_RIKSMAL	nor	near	1942	near	nEr	near:B	near:B	
OLD_NORSE	non	near	1942	near	nEr	near:B	near:B	
MAGAHI	mag	near	1942	near	bh~iri	near:Af	near:Af	
OLD_CHURCH_SLAVONIC	chu	near	1942	near	blizu	near:G	near:G	
OLD_IRISH	sga	near	1942	near	ogus	near:Q	near:Q	
MIDDLE_BRETON		near	1942	near	tost	near:F	near:F	
GERMAN	deu	near	1942	near	na3	near:B	near:B	
DANISH_FJOLDE		near	1942	near	neEr	near:B	near:B	
MACEDONIAN	mkd	near	1942	near	blizu	near:G	near:G	
LATIN	lat	near	1942	near	prope	near:H	near:H	
FRENCH	fra	near	1942	near	prE	near:I	near:I	
URDU	urd	near	1942	near	n3zdik	near:A	near:A	
POLISH	pol	near	1942	near	blisko	near:G	near:G	
BULGARIAN	bul	near	1942	near	blizku	near:G	near:G	
CLASSICAL_ARMENIAN	xcl	near	1942	near	mawt	near:E	near:E	
ARMENIAN_EASTERN	hye	near	1942	near	mot	near:E	near:E	
SORBIAN_LOWER	dsb	near	1942	near	blizko	near:G	near:G	
CATALAN	cat	near	1942	near	3prop	near:H	near:H	
SERBO-CROATIAN	srp	near	1942	near	blizu	near:G	near:G	
RUSSIAN	rus	near	1942	near	bly~izko	near:G	near:G	
OSSETIC_DIGOR	oss	near	1942	near	Gastag	near:X	near:X	
MIDDLE_CORNISH	cor	near	1942	near	ogas	near:Q	near:Q	
SWEDISH	swe	lake	624	lake	Se	lake:G	lake:G	
DANISH	dan	lake	624	lake	se"	lake:G	lake:G	
OSSETIC_IRON	oss	lake	624	lake	Tad	lake:T	lake:T	
BIHARI	mai	lake	624	lake	yhil	lake:P	lake:P	
DUTCH	nld	lake	624	lake	mer	lake:B	lake:B	
MARATHI	mar	lake	624	lake	t3law	lake:Q	lake:Q	
SORBIAN_UPPER	hsb	lake	624	lake	yizor	lake:F	lake:F	
ORIYA	ori	lake	624	lake	hrodo	lake:S	lake:S	
SLOVENIAN	slv	lake	624	lake	yezEro	lake:F	lake:F	
BELARUSIAN	bel	lake	624	lake	vozy~Era	lake:F	lake:F	
ANCIENT_GREEK	grc	lake	624	lake	limnE	lake:J	lake:J	
GREEK	ell	lake	624	lake	limni	lake:J	lake:J	
OLD_SWEDISH		lake	624	lake	vatn	lake:H	lake:H	
ICELANDIC	isl	lake	624	lake	vah~tn	lake:H	lake:H	
SLOVAK	slk	lake	624	lake	yazEro	lake:F	lake:F	
ENGLISH	eng	lake	624	lake	leik	lake:E	lake:E	
ASSAMESE	asm	lake	624	lake	hrod	lake:S	lake:S	
BRETON	bre	lake	624	lake	lEn	lake:Z	lake:Z	
ITALIAN	ita	lake	624	lake	lago	lake:E	lake:E	
ELFDALIAN	qov	lake	624	lake	sy3	lake:G	lake:G	
FAROESE	fao	lake	624	lake	vah~tn	lake:H	lake:H	
UKRAINIAN	ukr	lake	624	lake	ozEro	lake:F	lake:F	
CZECH	ces	lake	624	lake	yEzEro	lake:F	lake:F	
STAVANGERSK		lake	624	lake	watn	lake:H	lake:H	
NORWEGIAN_RIKSMAL	nor	lake	624	lake	wan	lake:H	lake:H	
OLD_NORSE	non	lake	624	lake	vatn	lake:H	lake:H	
SPANISH	spa	lake	624	lake	laxo	lake:E	lake:E	
MAGAHI	mag	lake	624	lake	Ch~il	lake:P	lake:P	
OLD_CHURCH_SLAVONIC	chu	lake	624	lake	yEzEro	lake:F	lake:F	
PORTUGUESE	por	lake	624	lake	lagu	lake:E	lake:E	
OLD_IRISH	sga	lake	624	lake	lox	lake:E	lake:E	
IRISH	gle	lake	624	lake	ly~iny~	lake:Z	lake:Z	
MIDDLE_BRETON		lake	624	lake	len	lake:Z	lake:Z	
GERMAN	deu	lake	624	lake	ze	lake:G	lake:G	
DANISH_FJOLDE		lake	624	lake	sxo	lake:G	lake:G	
OSSETIC	oss	lake	624	lake	tsad	lake:T	lake:T	
MACEDONIAN	mkd	lake	624	lake	ezEro	lake:F	lake:F	
LATIN	lat	lake	624	lake	lakus	lake:E	lake:E	
FRENCH	fra	lake	624	lake	lak	lake:E	lake:E	
URDU	urd	lake	624	lake	jh~il	lake:P	lake:P	
POLISH	pol	lake	624	lake	yEZoro	lake:F	lake:F	
BULGARIAN	bul	lake	624	lake	Ez3ru	lake:F	lake:F	
CLASSICAL_ARMENIAN	xcl	lake	624	lake	liC	lake:D	lake:D	
ARMENIAN_EASTERN	hye	lake	624	lake	liC	lake:D	lake:D	
SORBIAN_LOWER	dsb	lake	624	lake	yazor	lake:F	lake:F	
CATALAN	cat	lake	624	lake	lak	lake:E	lake:E	
SERBO-CROATIAN	srp	lake	624	lake	yEzEro	lake:F	lake:F	
RUSSIAN	rus	lake	624	lake	ozy~Ero	lake:F	lake:F	
OSSETIC_DIGOR	oss	lake	624	lake	Tada	lake:T	lake:T	
MIDDLE_CORNISH	cor	lake	624	lake	lin	lake:Z	lake:Z	
SWEDISH	swe	knee	1371	knee	knE	knee:N	knee:N	
DANISH	dan	knee	1371	knee	knE"	knee:N	knee:N	
GUTNISH_LAU		knee	1371	knee	knEi	knee:N	knee:N	
ICELANDIC	isl	knee	1371	knee	kh~nyE	knee:N	knee:N	
BIHARI	mai	knee	1371	knee	thehun	knee:K	knee:K	
DUTCH	nld	knee	1371	knee	kni	knee:N	knee:N	
SORBIAN_UPPER	hsb	knee	1371	knee	kolEno	knee:B	knee:B	
ORIYA	ori	knee	1371	knee	anthu	knee:D	knee:D	
SLOVENIAN	slv	knee	1371	knee	koleno	knee:B	knee:B	
BELARUSIAN	bel	knee	1371	knee	kaly~Ena	knee:B	knee:B	
ANCIENT_GREEK	grc	knee	1371	knee	goni	knee:N	knee:N	
GREEK	ell	knee	1371	knee	xonato	knee:N	knee:N	
OLD_SWEDISH		knee	1371	knee	knE	knee:N	knee:N	
SLOVAK	slk	knee	1371	knee	kolEno	knee:B	knee:B	
ENGLISH	eng	knee	1371	knee	ni	knee:N	knee:N	
BRETON	bre	knee	1371	knee	glin	knee:N	knee:N	
ITALIAN	ita	knee	1371	knee	rotElla	knee:C	knee:C	
ELFDALIAN	qov	knee	1371	knee	kni	knee:N	knee:N	
FAROESE	fao	knee	1371	knee	knEa	knee:N	knee:N	
UKRAINIAN	ukr	knee	1371	knee	koly~ino	knee:B	knee:B	
CZECH	ces	knee	1371	knee	kolEno	knee:B	knee:B	
STAVANGERSK		knee	1371	knee	kne	knee:N	knee:N	
NORWEGIAN_RIKSMAL	nor	knee	1371	knee	kne	knee:N	knee:N	
OLD_NORSE	non	knee	1371	knee	kne	knee:N	knee:N	
SPANISH	spa	knee	1371	knee	ro8ila	knee:C	knee:C	
MAGAHI	mag	knee	1371	knee	th~ehuna	knee:K	knee:K	
OLD_CHURCH_SLAVONIC	chu	knee	1371	knee	kolEno	knee:B	knee:B	
OLD_IRISH	sga	knee	1371	knee	glun	knee:N	knee:N	
MIDDLE_BRETON		knee	1371	knee	glin	knee:N	knee:N	
GERMAN	deu	knee	1371	knee	kni	knee:N	knee:N	
DANISH_FJOLDE		knee	1371	knee	kneb3n	knee:N	knee:N	
IRISH	gle	knee	1371	knee	gLu5	knee:N	knee:N	
MACEDONIAN	mkd	knee	1371	knee	kolEno	knee:B	knee:B	
LATIN	lat	knee	1371	knee	genu	knee:N	knee:N	
FRENCH	fra	knee	1371	knee	Z3nu	knee:N	knee:N	
URDU	urd	knee	1371	knee	gh~utna	knee:E	knee:E	
POLISH	pol	knee	1371	knee	kolano	knee:B	knee:B	
BULGARIAN	bul	knee	1371	knee	kuly~anu	knee:B	knee:B	
CLASSICAL_ARMENIAN	xcl	knee	1371	knee	Townr	knee:N	knee:N	
ARMENIAN_EASTERN	hye	knee	1371	knee	cunk	knee:N	knee:N	
SORBIAN_LOWER	dsb	knee	1371	knee	k3ly~Eno	knee:B	knee:B	
CATALAN	cat	knee	1371	knee	Z3nol	knee:N	knee:N	
SERBO-CROATIAN	srp	knee	1371	knee	kolyEno	knee:B	knee:B	
RUSSIAN	rus	knee	1371	knee	kaly~Eno	knee:B	knee:B	
MIDDLE_CORNISH	cor	knee	1371	knee	glin	knee:N	knee:N	
SWEDISH	swe	skin	763	skin	Sin	skin:L	skin:L	
DANISH	dan	skin	763	skin	hu8"	skin:E	skin:E	
GUTNISH_LAU		skin	763	skin	hEud	skin:E	skin:E	
OSSETIC_IRON	oss	skin	763	skin	sar	skin:E	skin:E	
BIHARI	mai	skin	763	skin	T3mra	skin:E	skin:E	
DUTCH	nld	skin	763	skin	hEit	skin:E	skin:E	
MARATHI	mar	skin	763	skin	tsamdi	skin:E	skin:E	
SORBIAN_UPPER	hsb	skin	763	skin	koZa	skin:G	skin:G	
ORIYA	ori	skin	763	skin	Thalo	skin:I	skin:I	
SLOVENIAN	slv	skin	763	skin	koZa	skin:G	skin:G	
BELARUSIAN	bel	skin	763	skin	skura	skin:E	skin:E	
ANCIENT_GREEK	grc	skin	763	skin	derma	skin:H	skin:H	
GREEK	ell	skin	763	skin	8erma	skin:H	skin:H	
OLD_SWEDISH		skin	763	skin	skin	skin:L	skin:L	
ICELANDIC	isl	skin	763	skin	sTin	skin:L	skin:L	
SLOVAK	slk	skin	763	skin	koZa	skin:G	skin:G	
ENGLISH	eng	skin	763	skin	skin	skin:L	skin:L	
ASSAMESE	asm	skin	763	skin	sal	skin:I	skin:I	
ITALIAN	ita	skin	763	skin	pElle	skin:B	skin:B	
ELFDALIAN	qov	skin	763	skin	stSin	skin:L	skin:L	
FAROESE	fao	skin	763	skin	h3u	skin:E	skin:E	
UKRAINIAN	ukr	skin	763	skin	Skira	skin:E	skin:E	
CZECH	ces	skin	763	skin	kuZE	skin:G	skin:G	
STAVANGERSK		skin	763	skin	h3	skin:E	skin:E	
NORWEGIAN_RIKSMAL	nor	skin	763	skin	Sin	skin:L	skin:L	
OLD_NORSE	non	skin	763	skin	skin	skin:L	skin:L	
SPANISH	spa	skin	763	skin	pyel	skin:B	skin:B	
OLD_CHURCH_SLAVONIC	chu	skin	763	skin	koZa	skin:G	skin:G	
PORTUGUESE	por	skin	763	skin	pEl3	skin:B	skin:B	
OLD_IRISH	sga	skin	763	skin	krok3nn	skin:F	skin:F	
IRISH	gle	skin	763	skin	kraT3n	skin:F	skin:F	
GERMAN	deu	skin	763	skin	haut	skin:B	skin:B	
DANISH_FJOLDE		skin	763	skin	sxiny~	skin:L	skin:L	
OSSETIC	oss	skin	763	skin	tsarm	skin:E	skin:E	
MACEDONIAN	mkd	skin	763	skin	koZa	skin:G	skin:G	
LATIN	lat	skin	763	skin	kutis	skin:E	skin:E	
FRENCH	fra	skin	763	skin	po	skin:B	skin:B	
URDU	urd	skin	763	skin	kh~al	skin:E	skin:E	
POLISH	pol	skin	763	skin	skura	skin:E	skin:E	
FRISIAN	frs	skin	763	skin	hut	skin:E	skin:E	
BULGARIAN	bul	skin	763	skin	koZ3	skin:G	skin:G	
CLASSICAL_ARMENIAN	xcl	skin	763	skin	morth~	skin:D	skin:D	
ARMENIAN_EASTERN	hye	skin	763	skin	maSk	skin:D	skin:D	
SORBIAN_LOWER	dsb	skin	763	skin	k3Za	skin:G	skin:G	
CATALAN	cat	skin	763	skin	pel	skin:B	skin:B	
SERBO-CROATIAN	srp	skin	763	skin	koZa	skin:G	skin:G	
RUSSIAN	rus	skin	763	skin	koZa	skin:G	skin:G	
OSSETIC_DIGOR	oss	skin	763	skin	Tar	skin:E	skin:E	
SWEDISH	swe	at	1461	at	vid	at:U	at:U	
DANISH	dan	at	1461	at	ve8	at:U	at:U	
GUTNISH_LAU		at	1461	at	pa	at:Ai	at:Ai	
OSSETIC_IRON	oss	at	1461	at	sur	at:A	at:A	
DUTCH	nld	at	1461	at	op	at:I	at:I	
MARATHI	mar	at	1461	at	wadzta	at:H	at:H	
SORBIAN_UPPER	hsb	at	1461	at	na	at:Q	at:Q	
ORIYA	ori	at	1461	at	thare	at:M	at:M	
SLOVENIAN	slv	at	1461	at	na	at:Q	at:Q	
BELARUSIAN	bel	at	1461	at	na	at:Q	at:Q	
ANCIENT_GREEK	grc	at	1461	at	para	at:Ah	at:Ah	
GREEK	ell	at	1461	at	se	at:E	at:E	
OLD_SWEDISH		at	1461	at	at	at:R	at:R	
ICELANDIC	isl	at	1461	at	vi8	at:U	at:U	
SLOVAK	slk	at	1461	at	vo	at:J	at:J	
ENGLISH	eng	at	1461	at	Et	at:R	at:R	
ASSAMESE	asm	at	1461	at	ot	at:H	at:H	
BRETON	bre	at	1461	at	e	at:J	at:J	
ITALIAN	ita	at	1461	at	a	at:R	at:R	
ELFDALIAN	qov	at	1461	at	o	at:Ai	at:Ai	
FAROESE	fao	at	1461	at	vi	at:U	at:U	
UKRAINIAN	ukr	at	1461	at	na	at:Q	at:Q	
CZECH	ces	at	1461	at	vE	at:J	at:J	
STAVANGERSK		at	1461	at	we	at:U	at:U	
NORWEGIAN_RIKSMAL	nor	at	1461	at	wed	at:U	at:U	
OLD_NORSE	non	at	1461	at	at	at:R	at:R	
SPANISH	spa	at	1461	at	a	at:R	at:R	
MAGAHI	mag	at	1461	at	p3r	at:L	at:L	
OLD_CHURCH_SLAVONIC	chu	at	1461	at	vu	at:J	at:J	
PORTUGUESE	por	at	1461	at	ay	at:J	at:J	
OLD_IRISH	sga	at	1461	at	og	at:R	at:R	
IRISH	gle	at	1461	at	EC	at:R	at:R	
MIDDLE_BRETON		at	1461	at	e	at:J	at:J	
GERMAN	deu	at	1461	at	an	at:T	at:T	
DANISH_FJOLDE		at	1461	at	ve	at:U	at:U	
OSSETIC	oss	at	1461	at	tsur	at:A	at:A	
MACEDONIAN	mkd	at	1461	at	vo	at:J	at:J	
LATIN	lat	at	1461	at	ad	at:R	at:R	
FRENCH	fra	at	1461	at	a	at:R	at:R	
URDU	urd	at	1461	at	p3r	at:L	at:L	
POLISH	pol	at	1461	at	na	at:Q	at:Q	
FRISIAN	frs	at	1461	at	op	at:I	at:I	
BULGARIAN	bul	at	1461	at	na	at:Q	at:Q	
CLASSICAL_ARMENIAN	xcl	at	1461	at	ar	at:Ah	at:Ah	
SORBIAN_LOWER	dsb	at	1461	at	na	at:Q	at:Q	
CATALAN	cat	at	1461	at	a	at:R	at:R	
SERBO-CROATIAN	srp	at	1461	at	na	at:Q	at:Q	
RUSSIAN	rus	at	1461	at	na	at:Q	at:Q	
OSSETIC_DIGOR	oss	at	1461	at	Tor	at:A	at:A	
SWEDISH	swe	in	1460	in	i	in:E	in:E	
DANISH	dan	in	1460	in	i	in:E	in:E	
GUTNISH_LAU		in	1460	in	Ei	in:E	in:E	
OSSETIC_IRON	oss	in	1460	in	i	in:O	in:O	
BIHARI	mai	in	1460	in	bhit3r	in:H	in:H	
DUTCH	nld	in	1460	in	bEi	in:J	in:J	
MARATHI	mar	in	1460	in	at	in:I	in:I	
SORBIAN_UPPER	hsb	in	1460	in	wE	in:E	in:E	
ORIYA	ori	in	1460	in	bhitore	in:H	in:H	
SLOVENIAN	slv	in	1460	in	v	in:E	in:E	
BELARUSIAN	bel	in	1460	in	u	in:E	in:E	
ANCIENT_GREEK	grc	in	1460	in	en	in:E	in:E	
GREEK	ell	in	1460	in	en	in:E	in:E	
OLD_SWEDISH		in	1460	in	i	in:E	in:E	
ICELANDIC	isl	in	1460	in	i	in:E	in:E	
SLOVAK	slk	in	1460	in	vo	in:E	in:E	
ENGLISH	eng	in	1460	in	in	in:E	in:E	
ASSAMESE	asm	in	1460	in	bhitorot	in:H	in:H	
BRETON	bre	in	1460	in	e	in:E	in:E	
ITALIAN	ita	in	1460	in	in	in:E	in:E	
ELFDALIAN	qov	in	1460	in	i	in:E	in:E	
FAROESE	fao	in	1460	in	ui	in:E	in:E	
UKRAINIAN	ukr	in	1460	in	w	in:E	in:E	
CZECH	ces	in	1460	in	vE	in:E	in:E	
STAVANGERSK		in	1460	in	i	in:E	in:E	
NORWEGIAN_RIKSMAL	nor	in	1460	in	i	in:E	in:E	
OLD_NORSE	non	in	1460	in	i	in:E	in:E	
SPANISH	spa	in	1460	in	en	in:E	in:E	
MAGAHI	mag	in	1460	in	me	in:G	in:G	
OLD_CHURCH_SLAVONIC	chu	in	1460	in	vu	in:E	in:E	
PORTUGUESE	por	in	1460	in	ay	in:E	in:E	
OLD_IRISH	sga	in	1460	in	i	in:E	in:E	
IRISH	gle	in	1460	in	i	in:E	in:E	
MIDDLE_BRETON		in	1460	in	e	in:E	in:E	
GERMAN	deu	in	1460	in	in	in:E	in:E	
DANISH_FJOLDE		in	1460	in	i	in:E	in:E	
OSSETIC	oss	in	1460	in	3	in:O	in:O	
MACEDONIAN	mkd	in	1460	in	vo	in:E	in:E	
LATIN	lat	in	1460	in	in	in:E	in:E	
FRENCH	fra	in	1460	in	da	in:E/K	in:E/K	
URDU	urd	in	1460	in	me	in:G	in:G	
POLISH	pol	in	1460	in	v	in:E	in:E	
FRISIAN	frs	in	1460	in	bin3n	in:E	in:E	
BULGARIAN	bul	in	1460	in	vof	in:E	in:E	
CLASSICAL_ARMENIAN	xcl	in	1460	in	i	in:E	in:E	
ARMENIAN_EASTERN	hye	in	1460	in	mECh~	in:D	in:D	
SORBIAN_LOWER	dsb	in	1460	in	wE	in:E	in:E	
CATALAN	cat	in	1460	in	d3	in:V	in:V	
SERBO-CROATIAN	srp	in	1460	in	u	in:E	in:E	
RUSSIAN	rus	in	1460	in	v	in:E	in:E	
OSSETIC_DIGOR	oss	in	1460	in	i	in:O	in:O	
MIDDLE_CORNISH	cor	in	1460	in	in	in:E	in:E	
SWEDISH	swe	they	817	they	dom	they:J	they:J	
DANISH	dan	they	817	they	di	they:J	they:J	
GUTNISH_LAU		they	817	they	di	they:J	they:J	
OSSETIC_IRON	oss	they	817	they	widon	they:Q	they:Q	
DUTCH	nld	they	817	they	zEi	they:J	they:J	
MARATHI	mar	they	817	they	te	they:J	they:J	
SORBIAN_UPPER	hsb	they	817	they	wony~i	they:L	they:L	
ORIYA	ori	they	817	they	semane	they:J	they:J	
SLOVENIAN	slv	they	817	they	oni	they:L	they:L	
BELARUSIAN	bel	they	817	they	yan3	they:L	they:L	
ANCIENT_GREEK	grc	they	817	they	hutoi	they:J/M	they:J/M	
GREEK	ell	they	817	they	afti	they:J	they:J	
OLD_SWEDISH		they	817	they	8e	they:J	they:J	
ICELANDIC	isl	they	817	they	8eir	they:J	they:J	
SLOVAK	slk	they	817	they	o5i	they:L	they:L	
ENGLISH	eng	they	817	they	8Ei	they:J	they:J	
ASSAMESE	asm	they	817	they	xihot	they:J	they:J	
ITALIAN	ita	they	817	they	essi	they:J	they:J	
ELFDALIAN	qov	they	817	they	diEr	they:J	they:J	
FAROESE	fao	they	817	they	th~air	they:J	they:J	
UKRAINIAN	ukr	they	817	they	woni	they:L	they:L	
CZECH	ces	they	817	they	o5i	they:L	they:L	
STAVANGERSK		they	817	they	di	they:J	they:J	
NORWEGIAN_RIKSMAL	nor	they	817	they	di	they:J	they:J	
OLD_NORSE	non	they	817	they	8Eir	they:J	they:J	
SPANISH	spa	they	817	they	elos	they:F	they:F	
OLD_CHURCH_SLAVONIC	chu	they	817	they	ti	they:J	they:J	
PORTUGUESE	por	they	817	they	el3S	they:F	they:F	
OLD_IRISH	sga	they	817	they	e	they:I	they:I	
IRISH	gle	they	817	they	Si3d	they:J	they:J	
GERMAN	deu	they	817	they	zi	they:J	they:J	
DANISH_FJOLDE		they	817	they	di	they:J	they:J	
OSSETIC	oss	they	817	they	w3don	they:Q	they:Q	
MACEDONIAN	mkd	they	817	they	tiE	they:J	they:J	
LATIN	lat	they	817	they	ei	they:F	they:F	
FRENCH	fra	they	817	they	il	they:F	they:F	
URDU	urd	they	817	they	woh~	they:N	they:N	
POLISH	pol	they	817	they	o5i	they:L	they:L	
FRISIAN	frs	they	817	they	sEi	they:J	they:J	
BULGARIAN	bul	they	817	they	tE	they:J	they:J	
SERBO-CROATIAN	srp	they	817	they	oni	they:L	they:L	
ARMENIAN_EASTERN	hye	they	817	they	n3rankh~	they:C	they:C	
SORBIAN_LOWER	dsb	they	817	they	w35i	they:L	they:L	
RUSSIAN	rus	they	817	they	ony~i	they:L	they:L	
MIDDLE_CORNISH	cor	they	817	they	i	they:J	they:J	
SWEDISH	swe	tie	1094	tie	knita	tie:O	tie:O	
DANISH	dan	tie	1094	tie	gh~nid3	tie:O	tie:O	
GUTNISH_LAU		tie	1094	tie	knEitE	tie:O	tie:O	
OSSETIC_IRON	oss	tie	1094	tie	batt	tie:B	tie:B	
DUTCH	nld	tie	1094	tie	bind3n	tie:B	tie:B	
MARATHI	mar	tie	1094	tie	bandh~ne	tie:B	tie:B	
SORBIAN_UPPER	hsb	tie	1094	tie	yazatS	tie:G	tie:G	
ORIYA	ori	tie	1094	tie	bondh	tie:B	tie:B	
SLOVENIAN	slv	tie	1094	tie	vezati	tie:G	tie:G	
BELARUSIAN	bel	tie	1094	tie	vy~azatsy~	tie:G	tie:G	
ANCIENT_GREEK	grc	tie	1094	tie	deo	tie:J	tie:J	
GREEK	ell	tie	1094	tie	8eno	tie:J	tie:J	
OLD_SWEDISH		tie	1094	tie	binda	tie:B	tie:B	
ICELANDIC	isl	tie	1094	tie	nith~a	tie:O	tie:O	
SLOVAK	slk	tie	1094	tie	viazaT	tie:G	tie:G	
ENGLISH	eng	tie	1094	tie	tai	tie:H	tie:H	
ASSAMESE	asm	tie	1094	tie	bandh	tie:B	tie:B	
ITALIAN	ita	tie	1094	tie	legare	tie:C	tie:C	
ELFDALIAN	qov	tie	1094	tie	knoita	tie:O	tie:O	
FAROESE	fao	tie	1094	tie	kh~nuith~a	tie:O	tie:O	
UKRAINIAN	ukr	tie	1094	tie	wyazati	tie:G	tie:G	
CZECH	ces	tie	1094	tie	vazat	tie:G	tie:G	
STAVANGERSK		tie	1094	tie	knita	tie:O	tie:O	
NORWEGIAN_RIKSMAL	nor	tie	1094	tie	s3r3	tie:R	tie:R	
OLD_NORSE	non	tie	1094	tie	binda	tie:B	tie:B	
SPANISH	spa	tie	1094	tie	atar	tie:Q	tie:Q	
MAGAHI	mag	tie	1094	tie	bandh~na	tie:B	tie:B	
OLD_CHURCH_SLAVONIC	chu	tie	1094	tie	vEzati	tie:G	tie:G	
PORTUGUESE	por	tie	1094	tie	atar	tie:Q	tie:Q	
OLD_IRISH	sga	tie	1094	tie	keNgl38	tie:K	tie:K	
GERMAN	deu	tie	1094	tie	bindn	tie:B	tie:B	
DANISH_FJOLDE		tie	1094	tie	biny~	tie:B	tie:B	
OSSETIC	oss	tie	1094	tie	batt3n	tie:B	tie:B	
MACEDONIAN	mkd	tie	1094	tie	v3rzE	tie:F	tie:F	
LATIN	lat	tie	1094	tie	ligare	tie:C	tie:C	
FRENCH	fra	tie	1094	tie	lye	tie:C	tie:C	
URDU	urd	tie	1094	tie	badh~n3	tie:B	tie:B	
POLISH	pol	tie	1094	tie	vyowzatS	tie:G	tie:G	
BULGARIAN	bul	tie	1094	tie	vrozv3m	tie:F	tie:F	
CLASSICAL_ARMENIAN	xcl	tie	1094	tie	kapem	tie:D	tie:D	
ARMENIAN_EASTERN	hye	tie	1094	tie	kapEl	tie:D	tie:D	
SORBIAN_LOWER	dsb	tie	1094	tie	wizaS	tie:G	tie:G	
CATALAN	cat	tie	1094	tie	lixa	tie:C	tie:C	
SERBO-CROATIAN	srp	tie	1094	tie	vEzati	tie:G	tie:G	
RUSSIAN	rus	tie	1094	tie	vy~azaty~	tie:G	tie:G	
OSSETIC_DIGOR	oss	tie	1094	tie	batt	tie:B	tie:B	
MIDDLE_CORNISH	cor	tie	1094	tie	kElmi	tie:E	tie:E	
SWEDISH	swe	sun	1343	sun	sul	sun:W	sun:W	
DANISH	dan	sun	1343	sun	sol	sun:W	sun:W	
GUTNISH_LAU		sun	1343	sun	soul	sun:W	sun:W	
OSSETIC_IRON	oss	sun	1343	sun	Gur	sun:W	sun:W	
BIHARI	mai	sun	1343	sun	sury	sun:W	sun:W	
DUTCH	nld	sun	1343	sun	zon	sun:W	sun:W	
MARATHI	mar	sun	1343	sun	sury3	sun:W	sun:W	
SORBIAN_UPPER	hsb	sun	1343	sun	swuntSko	sun:W	sun:W	
ORIYA	ori	sun	1343	sun	suryio	sun:W	sun:W	
SLOVENIAN	slv	sun	1343	sun	sontsE	sun:W	sun:W	
BELARUSIAN	bel	sun	1343	sun	sontsa	sun:W	sun:W	
ANCIENT_GREEK	grc	sun	1343	sun	hElios	sun:W	sun:W	
GREEK	ell	sun	1343	sun	ilos	sun:W	sun:W	
OLD_SWEDISH		sun	1343	sun	sol	sun:W	sun:W	
ICELANDIC	isl	sun	1343	sun	soul	sun:W	sun:W	
SLOVAK	slk	sun	1343	sun	slNko	sun:W	sun:W	
ENGLISH	eng	sun	1343	sun	son	sun:W	sun:W	
